menu,price,genre,name,adress,tel,lat,lng,url
サントリービール「ザ・モルツ」,450,飲茶・点心、中華料理、居酒屋,上海食苑 本店 ,大阪府 大阪市北区 池田町 12-4,050-5594-1759,34.7077323,135.5132805,https://tabelog.com/osaka/A2701/A270103/27000509/dtlmenu/drink/
サントリープレミアムモルツ,700,懐石・会席料理、割烹・小料理、京料理,おもてなし茶屋　咲扇,大阪府 大阪市北区 曽根崎新地 1-1-9 谷安キャバリエーレビル,06-6348-5557,34.6978481,135.498431,https://tabelog.com/osaka/A2701/A270102/27042295/dtlmenu/drink/
サントリープレミアムモルツ 生ビール(中),650,お好み焼き、鉄板焼き、串揚げ・串かつ,田なか,大阪府 大阪市北区 曽根崎新地 1-1-23 堂島センタービル　１Ｆ,050-5570-5106,34.6969002,135.4989189,https://tabelog.com/osaka/A2701/A270101/27002035/dtlmenu/drink/
サントリーモルツ 樽生ビール,528,居酒屋、野菜料理、自然食,花様 阪急梅田,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  2F,050-5594-1783,34.7071744,135.4980634,https://tabelog.com/osaka/A2701/A270101/27049246/dtlmenu/drink/
ザ プレミアモルツ,649,中華料理、居酒屋、中華麺（その他）,北新地　響香,大阪府 大阪市北区 曽根崎新地 1-1-41 アストリアジロービル1F,050-5570-6387,34.6966913,135.5004286,https://tabelog.com/osaka/A2701/A270101/27081144/dtlmenu/drink/
ザ・プレミアムモルツ,800,フレンチ,RESTAURANT LES SOUVENIRS,大阪府 大阪市北区 曽根崎新地 1-2-10 第3鈴木ビル 5F,050-5457-3429,34.7009597,135.5007968,https://tabelog.com/osaka/A2701/A270101/27119212/dtlmenu/drink/
ザ・プレミアムモルツ,650,バー,ハイボールバー梅田1923,大阪府 大阪市北区 芝田 2-1-3 梅仙堂ビル1F,06-6375-2300,34.7053597,135.4965808,https://tabelog.com/osaka/A2701/A270101/27059872/dtlmenu/drink/
ザ・プレミアムモルツ,630,居酒屋、魚介料理・海鮮料理、日本酒バー,旬魚 旬菜 咲くら 梅田阪急グランドビル店,大阪府 大阪市北区 角田町 8-47 阪急グランドビル  27F,06-6315-7780,34.7029862,135.4990478,https://tabelog.com/osaka/A2701/A270101/27002077/dtlmenu/drink/
ザ・プレミアムモルツ,1100,ステーキ、ダイニングバー、ワインバー,ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,050-5571-6855,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/
ザ・プレミアムモルツ (中瓶),800,炭火焼き、魚介料理・海鮮料理、海鮮丼,はまじま,大阪府 大阪市北区 堂島浜 1-1-8,050-5890-1236,34.6952097,135.500063,https://tabelog.com/osaka/A2701/A270102/27004668/dtlmenu/drink/
ザ・プレミアムモルツ 中瓶,800,居酒屋、魚介料理・海鮮料理、日本酒バー,旬魚 旬菜 咲くら 梅田阪急グランドビル店,大阪府 大阪市北区 角田町 8-47 阪急グランドビル  27F,06-6315-7780,34.7029862,135.4990478,https://tabelog.com/osaka/A2701/A270101/27002077/dtlmenu/drink/
ザ・プレミアムモルツ 香るエール,850,居酒屋、魚介料理・海鮮料理、ステーキ,ダイナミックキッチン＆バー 燦 大阪店,大阪府 大阪市北区 西天満 4-15-10 あいおいニッセイ同和損保フェニックスタワー 27F,050-3164-0378,34.6978834,135.5010999,https://tabelog.com/osaka/A2701/A270101/27002147/dtlmenu/drink/
ザ・プレミアムモルツ(中瓶),1240,懐石・会席料理、すき焼き、魚介料理・海鮮料理,神戸吉兆 リーガロイヤルホテル店,大阪府 大阪市北区 中之島 5-3-68 リーガロイヤルホテル  B1F,06-6448-3168,34.690167,135.48734,https://tabelog.com/osaka/A2701/A270108/27000802/dtlmenu/drink/
ザ・プレミアムモルツ(中瓶),1430,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアムモルツ(香る)エール,825,とんかつ、洋食、カレー（その他）,epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,050-5890-4534,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/
ザ・プレミアムモルツ・マスターズドリーム (生),710,炭火焼き、魚介料理・海鮮料理、海鮮丼,はまじま,大阪府 大阪市北区 堂島浜 1-1-8,050-5890-1236,34.6952097,135.500063,https://tabelog.com/osaka/A2701/A270102/27004668/dtlmenu/drink/
ザ・プレミアムモルツ・香るエール,715,中華料理、餃子、バル・バール,中華バル サワダ,大阪府 大阪市北区 曾根崎2-9-17 お初天神裏参道,050-5456-0897,34.7004648,135.5008857,https://tabelog.com/osaka/A2701/A270101/27113311/dtlmenu/drink/
ザ・プレミアムモルツ中瓶,550,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ生,638,フレンチ、ビストロ、ステーキ,俺のフレンチ 梅田,大阪府 大阪市北区 小松原町 1-7 ミスターりんビル 1F,06-6360-9405,34.7021835,135.500852,https://tabelog.com/osaka/A2701/A270101/27092618/dtlmenu/drink/
ザ・プレミアムモルツ生,380,居酒屋、魚介料理・海鮮料理、立ち飲み居酒屋・バー,座頭市,大阪府 大阪市北区 曽根崎新地 1-3-21 日宝スタービル 1F,06-6147-3009,34.6994706,135.5011466,https://tabelog.com/osaka/A2701/A270101/27076655/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(お得ジョッキ),680,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(中),620,お好み焼き、居酒屋、ハンバーグ,宮生,大阪府 大阪市北区 曽根崎新地 1丁目5-4 スプレッドビル 1F,050-5868-5838,34.6977334,135.4974829,https://tabelog.com/osaka/A2701/A270101/27005061/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(中/ジョッキ),550,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ生ビール(小/タンブラー),480,焼鳥、居酒屋、鳥料理,井ぐち,大阪府 大阪市北区 曽根崎 2-10-19 河合ビル　１Ｆ,050-5869-8776,34.7007326,135.5009073,https://tabelog.com/osaka/A2701/A270101/27010072/dtlmenu/drink/
ザ・プレミアムモルツ香るエール(中),1100,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアムモルツ香るエール(小),770,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
ザ・プレミアム・モルツ,429,焼肉、ホルモン、居酒屋,大衆 焼き肉ホルモン 大松,大阪府 大阪市北区 曾根崎 2-8-15 K'sスクエアビル 1F,050-5595-8159,34.7000017,135.5008199,https://tabelog.com/osaka/A2701/A270101/27103974/dtlmenu/drink/
ザ・プレミアム・モルツ,630,ダイニングバー、バル・バール、ビアバー,Whisky Dining WWW.W,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 ナレッジキャピタル 2F,050-3199-1465,34.7059399,135.4944627,https://tabelog.com/osaka/A2701/A270101/27072204/dtlmenu/drink/
ザ・プレミアム・モルツ,680,居酒屋、魚介料理・海鮮料理、鍋（その他）,近畿大学水産研究所 グランフロント大阪店,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 北館 6F,050-5594-2613,34.7053446,135.4945926,https://tabelog.com/osaka/A2701/A270101/27072530/dtlmenu/drink/
ザ・プレミアム・モルツ マスターズ ドリーム,720,ダイニングバー、バル・バール、ビアバー,Whisky Dining WWW.W,大阪府 大阪市北区 大深町 3-1 グランフロント大阪 ナレッジキャピタル 2F,050-3199-1465,34.7059399,135.4944627,https://tabelog.com/osaka/A2701/A270101/27072204/dtlmenu/drink/
ザ・プレミアム・モルツ 中瓶,650,割烹・小料理、魚介料理・海鮮料理、鍋（その他）,同心町 和食 瑞,大阪府 大阪市北区 同心 2-4-13 ヴェール同心 1F,050-5456-2430,34.702401,135.5140549,https://tabelog.com/osaka/A2701/A270103/27113675/dtlmenu/drink/
ザ・プレミアム・モルツ 香るエール,850,居酒屋、魚介料理・海鮮料理、ステーキ,ダイナミックキッチン＆バー 燦 ヒルトンプラザウエスト店,大阪府 大阪市北区 梅田 2-2-2 ヒルトンプラザウエスト  6F,050-5890-5193,34.6999702,135.4952544,https://tabelog.com/osaka/A2701/A270101/27006519/dtlmenu/drink/
ザ・プレミアム・モルツ(小),440,割烹・小料理、魚介料理・海鮮料理、鳥料理,心の館 清水,大阪府 大阪市北区 曽根崎 2-2-11 安田ビル　１Ｆ,06-6365-5560,34.6992328,135.5014228,https://tabelog.com/osaka/A2701/A270101/27013883/dtlmenu/drink/
ザ・プレミアム・モルツ(小),430,焼肉、韓国料理、冷麺,白雲台 グランフロント大阪店,大阪府 大阪市北区 大深町 4-20 グランフロント大阪  南館 7F,050-5869-3256,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27072588/dtlmenu/drink/
ザ・プレミアム・モルツ(小瓶),800,ビストロ、フレンチ、バル・バール,シャンパン食堂,大阪府 大阪市北区 堂島 1-3-20 阪口ビルＢ１,050-5869-4481,34.6969896,135.4972251,https://tabelog.com/osaka/A2701/A270101/27058412/dtlmenu/drink/
ザ・プレミアム・モルツ(小瓶),1100,焼肉、鉄板焼き、ステーキ,北新地 名門,大阪府 大阪市北区 曾根崎新地1-4-25 新地MDビル 2F・3F,050-5597-5550,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111765/dtlmenu/drink/
ザ・プレミアム・モルツ(小瓶),1100,焼肉、鉄板焼き、ステーキ,北新地 名門,大阪府 大阪市北区 曾根崎新地1-4-25 新地MDビル 2F・3F,050-5597-5550,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111765/dtlmenu/drink/
ザ・プレミアム・モルツ<香る>エール(樽生),550,バル・バール、イタリアン、魚介料理・海鮮料理,魚deバール　ウオチカ。,大阪府 大阪市北区 角田町 梅田地下街2-8 WHITYうめだノースモール2,06-6311-4782,34.7026191,135.4997952,https://tabelog.com/osaka/A2701/A270101/27058117/dtlmenu/drink/
ザ・プレミアム・モルツ〈香る〉エール,550,ダイニングバー、イタリアン、バル・バール,BELLA BOCCA 阪急梅田店,大阪府 大阪市北区 芝田 1-3-13 B1F,050-5592-7632,34.7060915,135.4974692,https://tabelog.com/osaka/A2701/A270101/27066961/dtlmenu/drink/
ザ・プレミアム・モルツ《樽生》,660,飲茶・点心、中華料理、餃子,香港海鮮飲茶樓 ブリーゼブリーゼ,大阪府 大阪市北区 梅田 2-4-9 ブリーゼブリーゼ  6F,050-5869-6862,34.6986205,135.4939534,https://tabelog.com/osaka/A2701/A270101/27018185/dtlmenu/drink/
ザ・プレミアム・モルツお得ジョッキ,528,焼肉、ステーキ、バル・バール,街の肉バルBuff 南森町店,大阪府 大阪市北区 天神橋 3-2-19 ドエル南森町 1F,06-6881-5529,34.6998189,135.5111035,https://tabelog.com/osaka/A2701/A270103/27068969/dtlmenu/drink/
ザ・プレミアム・モルツビール,450,うどん、うどんすき,讃岐うどん 今雪,大阪府 大阪市北区 神山町 3-10 クラウンマエダビル 1F,050-5590-1677,34.7029999,135.5060683,https://tabelog.com/osaka/A2701/A270101/27067874/dtlmenu/drink/
ザ・プレミアム・モルツ生ビール,748,焼肉、韓国料理、冷麺,焼肉冷麺 ユッチャン 北新地店,大阪府 大阪市北区 曽根崎新地 1-3-9 GOTS北新地ビル 1F,050-5872-2771,34.697513,135.4962862,https://tabelog.com/osaka/A2701/A270101/27120854/dtlmenu/drink/
ザ・プレミアム・モルツ生中,418,焼肉、ステーキ、バル・バール,街の肉バルBuff 南森町店,大阪府 大阪市北区 天神橋 3-2-19 ドエル南森町 1F,06-6881-5529,34.6998189,135.5111035,https://tabelog.com/osaka/A2701/A270103/27068969/dtlmenu/drink/
ザ・プレミアム・モルツ香るエール,600,中華料理、餃子、担々麺,サワダ飯店,大阪府 大阪市北区 小松原町 2-4 富国生命ビル B2F,050-5872-2200,34.7022777,135.5002261,https://tabelog.com/osaka/A2701/A270101/27120248/dtlmenu/drink/
スーパードライ,800,焼肉、居酒屋、牛料理,黒毛和牛焼肉 虎斑 北新地店,大阪府 大阪市北区 曽根崎新地 1-5-21 松木興産ビル 2F,050-5570-3595,34.6979791,135.497262,https://tabelog.com/osaka/A2701/A270101/27123854/dtlmenu/drink/
スーパードライ,800,フレンチ,RESTAURANT LES SOUVENIRS,大阪府 大阪市北区 曽根崎新地 1-2-10 第3鈴木ビル 5F,050-5457-3429,34.7009597,135.5007968,https://tabelog.com/osaka/A2701/A270101/27119212/dtlmenu/drink/
スーパードライ(中瓶),600,中華料理、餃子、担々麺,サワダ飯店,大阪府 大阪市北区 小松原町 2-4 富国生命ビル B2F,050-5872-2200,34.7022777,135.5002261,https://tabelog.com/osaka/A2701/A270101/27120248/dtlmenu/drink/
スーパードライ(中瓶),1210,串揚げ・串かつ、割烹・小料理、とんかつ,北新地 串揚げ かな山,大阪府 大阪市北区 曾根崎新地1-4-25 B1F,050-5597-5519,34.6978827,135.4965992,https://tabelog.com/osaka/A2701/A270101/27111492/dtlmenu/drink/
スーパードライ(瓶),605,焼きとん、焼酎バー、豚料理,串焼き 焼とんyaたゆたゆ お初天神店,大阪府 大阪市北区 曽根崎 2-10-7 1F,050-5571-6865,34.7009597,135.5007968,https://tabelog.com/osaka/A2701/A270101/27084212/dtlmenu/drink/
スーパードライ〈瓶〉,693,焼肉、ホルモン、ステーキ,焼肉 輝 北新地,大阪府 大阪市北区 堂島 1-3-17 スリーエイトビル 1F,06-6347-0785,34.6966814,135.4972159,https://tabelog.com/osaka/A2701/A270101/27118512/dtlmenu/drink/
スーパードライブラック 生ビール,605,焼きとん、焼酎バー、豚料理,串焼き 焼とんyaたゆたゆ お初天神店,大阪府 大阪市北区 曽根崎 2-10-7 1F,050-5571-6865,34.7009597,135.5007968,https://tabelog.com/osaka/A2701/A270101/27084212/dtlmenu/drink/
スーパードライ中瓶,660,中華料理、餃子、バル・バール,中華バル サワダ,大阪府 大阪市北区 曾根崎2-9-17 お初天神裏参道,050-5456-0897,34.7004648,135.5008857,https://tabelog.com/osaka/A2701/A270101/27113311/dtlmenu/drink/
ドスエキスラガー,803,メキシコ料理、居酒屋、焼鳥,墨国回転鶏料理 天満店,大阪府 大阪市北区 池田町 8-4,050-5868-5965,34.7069705,135.5131622,https://tabelog.com/osaka/A2701/A270103/27011009/dtlmenu/drink/
ドメーヌ・ド・ラ・サントリーヌ ペイ・ドック・コロンバール 2015,4400,フレンチ、串揚げ・串かつ、イノベーティブ・フュージョン,フレンチ串揚げ BEIGNET,大阪府 大阪市北区 芝田 2-5-6 ニュー共栄ビル 1F,06-6292-2626,34.7065234,135.495826,https://tabelog.com/osaka/A2701/A270101/27096328/dtlmenu/drink/
ハイネケン,600,バル・バール、ビストロ、フレンチ,ONZORO. ,大阪府 大阪市北区 天神橋 3-10-8 与力町スカイハイツ 101,050-5590-0899,34.7020123,135.5124158,https://tabelog.com/osaka/A2701/A270103/27080839/dtlmenu/drink/
ハイネケン,900,カフェ、パンケーキ、紅茶専門店,ロカンダ,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,06-6313-1517,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068333/dtlmenu/drink/
ハイネケン エクストラコールド,770,ステーキ、イタリアン、ビストロ,カルネジーオ ウエスト,大阪府 大阪市北区 芝田 1-6-2 茶屋町あるこ,050-3628-4656,34.7067778,135.4984087,https://tabelog.com/osaka/A2701/A270101/27110278/dtlmenu/drink/
ハイネケン エクストラコールド,935,ビアバー、ダイニングバー、洋食・欧風料理（その他）,ビアブルグ 梅田,大阪府 大阪市北区 芝田 1-8-1 D.D.HOUSE  1F,06-6375-2461,34.7070549,135.4973708,https://tabelog.com/osaka/A2701/A270101/27053633/dtlmenu/drink/
ハイネケン 瓶,660,タイ料理、バル・バール、バイキング,クンテープ ルクア大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア大阪 B2F,050-5457-8789,34.7029403,135.4955499,https://tabelog.com/osaka/A2701/A270101/27101630/dtlmenu/drink/
ハイネケン(瓶ビール・330ml),600,ロシア料理、西洋各国料理（その他）、ダイニングバー,モスクワプリュスシェミ,大阪府 大阪市北区 梅田 1-3-1 大阪駅前第1ビル  B1F,050-5869-1217,34.6988863,135.4964525,https://tabelog.com/osaka/A2701/A270101/27051100/dtlmenu/drink/
ハイネケン/ギネス スタウト,1600,ラウンジ、カフェ、バー,ザ ロビーラウンジ,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  1F,06-6343-7020,34.69834,135.4925207,https://tabelog.com/osaka/A2701/A270101/27000698/dtlmenu/drink/
ハイネケンextra cold,500,担々麺、ラーメン、中華料理,麻辣担々麺 堂島,大阪府 大阪市北区 堂島 2-1-27,06-6453-1168,34.6962018,135.4944061,https://tabelog.com/osaka/A2701/A270101/27074695/dtlmenu/drink/
ハイネケン★ボトル,580,タイ料理、タイカレー、ダイニングバー,タイ料理 スワンナプームタイ 大阪,大阪府 大阪市北区 梅田 1-11-4 大阪駅前第4ビル  B2F,06-6343-2790,34.699879,135.4988566,https://tabelog.com/osaka/A2701/A270101/27066949/dtlmenu/drink/
ハートランドビール(瓶),370,パスタ、ピザ、イタリアン,中崎パスタ店 山根屋,大阪府 大阪市北区 中崎 2-3-9,050-5593-5648,34.7082776,135.505851,https://tabelog.com/osaka/A2701/A270101/27088840/dtlmenu/drink/
ハートランドビール(瓶),715,カフェ、パンケーキ,パンケーキ＆ブックス ビブリオテーク,大阪府 大阪市北区 大深町 4-20 グランフロント大阪 　ショップ＆レストラン南館 1Ｆ,06-6359-1389,34.7053491,135.4945979,https://tabelog.com/osaka/A2701/A270101/27071977/dtlmenu/drink/
パーフェクト黒ラベル,720,バル・バール、イタリアン、カフェ,ケラケラ クランツ,大阪府 大阪市北区 小松原町 2-4 大阪富国生命ビル　B2F,050-5868-2965,34.70217,135.5000915,https://tabelog.com/osaka/A2701/A270101/27053066/dtlmenu/drink/
ヒューガルデン,900,ダイニングバー、イタリアン、パスタ,シャンデリア テーブル,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  13F,050-3504-0300,34.7028186,135.4985323,https://tabelog.com/osaka/A2701/A270101/27068362/dtlmenu/drink/
ヒューガルデン ホワイト,1000,イタリアン、バー、バル・バール,ゼックスウエスト ザ バー,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  7F,050-5868-9945,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27003895/dtlmenu/drink/
ヒューガルデン ホワイト,968,とんかつ、洋食、カレー（その他）,epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,050-5890-4534,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/
ヒューガルデン ホワイト 小瓶,800,イタリアン、フレンチ、バル・バール,キュイジーヌ・MA,大阪府 大阪市北区 堂島 1-3-8 堂島リンデンビル  1Ｆ,06-6345-2206,34.6964857,135.4979799,https://tabelog.com/osaka/A2701/A270101/27011707/dtlmenu/drink/
ヒューガルデン ロゼ,968,とんかつ、洋食、カレー（その他）,epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,050-5890-4534,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/
ヒューガルデンホワイト,1300,ステーキ、ダイニングバー、ワインバー,ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,050-5571-6855,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/
ヒューガルデンホワイト,700,バル・バール、ビストロ、フレンチ,ONZORO. ,大阪府 大阪市北区 天神橋 3-10-8 与力町スカイハイツ 101,050-5590-0899,34.7020123,135.5124158,https://tabelog.com/osaka/A2701/A270103/27080839/dtlmenu/drink/
ヒューガルデンホワイト,850,洋食、ビストロ、ワインバー,ビストロ テソロン ウナ ベッコ,大阪府 大阪市北区 大淀中 2-4-12 パナッシュコート梅田北 1F,050-5869-5402,34.7034584,135.485508,https://tabelog.com/osaka/A2701/A270108/27045748/dtlmenu/drink/
ヒューガルデン・ホワイト,950,イタリアン、ピザ、パスタ,MAKIBI,大阪府 大阪市北区 西天満 3-1-27 メビウス西天満ビル 1F,050-5596-7690,34.6943123,135.5091563,https://tabelog.com/osaka/A2701/A270102/27108201/dtlmenu/drink/
ビール(スーパードライ:中瓶),480,飲茶・点心、中華料理、居酒屋,上海食苑 本店 ,大阪府 大阪市北区 池田町 12-4,050-5594-1759,34.7077323,135.5132805,https://tabelog.com/osaka/A2701/A270103/27000509/dtlmenu/drink/
ビール(ハイネケン),880,フレンチ、ビストロ、洋食・欧風料理（その他）,ビストロ・ド・ヨシモト,大阪府 大阪市北区 中津 1-5-3,050-5890-8748,34.7099321,135.4956456,https://tabelog.com/osaka/A2701/A270101/27003966/dtlmenu/drink/
フレッシュオレンジジュース(生搾り),850,カフェ、コーヒー専門店、紅茶専門店,Cafe AMADEUS STORY,大阪府 大阪市北区 中之島 3-6-32 ダイビル本館  1F,050-5570-5158,34.6932271,135.4928343,https://tabelog.com/osaka/A2701/A270108/27073953/dtlmenu/drink/
ブルックリンラガー,800,ステーキ、アメリカ料理、バイキング,ロウリーズ・ザ・プライムリブ 大阪,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,050-5593-4617,34.6997829,135.4945698,https://tabelog.com/osaka/A2701/A270101/27018310/dtlmenu/drink/
ブルックリンラガー,1250,ステーキ、ダイニングバー、ワインバー,ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,050-5571-6855,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/
ブルックリンラガー 生ビール,1200,中華料理、中華麺（その他）、ビストロ,Az/ビーフン東 大阪店,大阪府 大阪市北区 西天満 4-4-8 B1F,050-5596-4963,34.6975565,135.5047462,https://tabelog.com/osaka/A2701/A270103/27060666/dtlmenu/drink/
ブルックリンラガーsmall,700,ダイニングバー、フレンチ、ビアホール・ビアレストラン,中之島ソーシャルイートアウェイク,大阪府 大阪市北区 中之島 1-1-27 大阪市中央公会堂 B1F,050-5589-6233,34.6935479,135.5039827,https://tabelog.com/osaka/A2701/A270101/27085674/dtlmenu/drink/
プレミアムモルツ,1210,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
プレミアムモルツ,830,寿司、魚介料理・海鮮料理、天ぷら,おらんく家 北新地西店,大阪府 大阪市北区 曽根崎新地 1-5-3,050-5872-7656,34.6992233,135.5088433,https://tabelog.com/osaka/A2701/A270101/27007240/dtlmenu/drink/
プレミアムモルツ,550,創作料理、バル・バール、ビストロ,Takeichi,大阪府 大阪市北区 曽根崎新地 1-9-15 ２F,050-3628-7228,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27061565/dtlmenu/drink/
プレミアムモルツ,650,そば、割烹・小料理、創作料理,大幸庵 玄,大阪府 大阪市北区 堂島 1-2-2 堂栄ビル　１Ｆ,06-6344-5655,34.6962122,135.4995908,https://tabelog.com/osaka/A2701/A270101/27018661/dtlmenu/drink/
プレミアムモルツ,550,寿司、魚介料理・海鮮料理、割烹・小料理,鮨仙酢 本店 大阪駅前,大阪府 大阪市北区 芝田 1-3-7,050-5869-8270,34.7059162,135.4974555,https://tabelog.com/osaka/A2701/A270101/27120324/dtlmenu/drink/
プレミアムモルツ サッポロエビス,1045,懐石・会席料理、割烹・小料理、天ぷら,北瑞苑,大阪府 大阪市北区 曽根崎新地 2-3-21 ａｘビル　３Ｆ,050-5868-3897,34.6979945,135.4945578,https://tabelog.com/osaka/A2701/A270101/27000742/dtlmenu/drink/
プレミアムモルツ マスターズドリーム,1210,懐石・会席料理、和食（その他）,北新地 大嵓埜,大阪府 大阪市北区 曽根崎新地 1-3-23 北新地FOODEARビル 3F,050-5868-7777,34.6977162,135.4961491,https://tabelog.com/osaka/A2701/A270101/27092596/dtlmenu/drink/
